candidate_id,review_priority,evidence_class,title,year,publication_date_from_url,publisher,url,targeted_fetch_status,retrieved_text_words,retrieved_text_sha256,retrieved_lonmin_mentions,retrieved_sibanye_mentions,case_terms,case_mentions_total,event_terms,event_distinct_terms,social_terms,social_distinct_terms,corporate_terms,corporate_distinct_terms,evidence_note,review_decision,review_reason_code,review_note
SEC-MEDIA-0686,7,ambiguous_secondary_review,Sibanye Highlights Importance Of Wetland Preservation,2021,2021-02-02,Engineering News,https://www.engineeringnews.co.za/article/sibanye-highlights-importance-of-wetland-preservation-2021-02-02,retrieved_extracted,1055,f86f4eaff0768c5dd149440cdc3d85d8788aa80ca7be31f3b031971feb2dff90,0,9,,0,worker_miner,1,,0,earnings_results;production_output;exploration_project,3,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0695,7,ambiguous_secondary_review,Sibanye Johnson Matthey Partner To Boost Battery Technology Low Carbon Development,2021,2021-03-19,Engineering News,https://www.engineeringnews.co.za/article/sibanye-johnson-matthey-partner-to-boost-battery-technology-low-carbon-development-2021-03-19,retrieved_extracted,827,24e1255244d1016fade910f62399ede9418dac52e69f74baa6ddad700a15e114,0,7,,0,worker_miner,1,,0,earnings_results;production_output;exploration_project,3,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0702,7,ambiguous_secondary_review,Sibanye Linked Finnish Developer Takes New Step Towards Battery Grade Lithium Goal,2021,2021-07-01,Engineering News,https://www.engineeringnews.co.za/article/sibanye-linked-finnish-developer-takes-new-step-towards-battery-grade-lithium-goal-2021-07-01,retrieved_extracted,868,e9d221accd3674d5cd75e8c19b4f4df9702737137fde0754ffc656447039a01b,0,5,,0,,0,,0,earnings_results;production_output;transaction;exploration_project;commodity_market,5,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0703,7,ambiguous_secondary_review,Sibanye Linked Finnish Developer Takes Next Step Towards Battery Grade Lithium Goal,2021,2021-07-16,Engineering News,https://www.engineeringnews.co.za/article/sibanye-linked-finnish-developer-takes-next-step-towards-battery-grade-lithium-goal-2021-07-16,retrieved_extracted,872,32f6e0d5b9458cd34e6107547119a87a51e6553842804de7bb25a55e04d16de3,0,5,,0,,0,,0,earnings_results;production_output;transaction;exploration_project;commodity_market,5,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0722,7,ambiguous_secondary_review,Sibanye Now Largest Shareholder Of Keliber,2021,2021-09-20,Engineering News,https://www.engineeringnews.co.za/article/sibanye-now-largest-shareholder-of-keliber-2021-09-20,retrieved_extracted,420,0b16affc8591abf49e3c5c67c42a56d37863be0c2ca2eec8e2dbe10f686e0ac2,0,3,,0,worker_miner,1,,0,share_price;earnings_results;production_output;funding_debt;transaction,5,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0726,7,ambiguous_secondary_review,Sibanye Opts To Pay Back 353M In Bonds Early,2021,2021-07-02,Engineering News,https://www.engineeringnews.co.za/article/sibanye-opts-to-pay-back-353m-in-bonds-early-2021-07-02,retrieved_extracted,431,2ddbe04c6777650bcb8e0b7f8d483b90bb10c2037f3cd6fb98c3c887f4802e63,0,2,,0,wage,1,,0,earnings_results;funding_debt;commodity_market,3,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0728,7,ambiguous_secondary_review,Sibanye Prepares For The Future With New Senior Management Appointments,2021,2021-04-23,Engineering News,https://www.engineeringnews.co.za/article/sibanye-prepares-for-the-future-with-new-senior-management-appointments-2021-04-23,retrieved_extracted,696,2c227b45df1fbc63bf5c39b6d0a751ba2f1121cd654605823188adc9cf68778b,0,6,,0,worker_miner,1,,0,earnings_results,1,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0749,7,ambiguous_secondary_review,Sibanye Records A Rating For Carbon Climate Change Disclosure,2021,2021-02-11,Engineering News,https://www.engineeringnews.co.za/article/sibanye-records-a--rating-for-carbon-climate-change-disclosure-2021-02-11,retrieved_extracted,549,85e72e69a705e004434606f76b8762fc2f73839e30d0940045270857fa499937,0,8,,0,worker_miner,1,,0,earnings_results,1,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0785,7,ambiguous_secondary_review,Sibanye Says On Track To Meet Responsible Gold Principles By September 2022,2021,2021-10-14,Engineering News,https://www.engineeringnews.co.za/article/sibanye-says-on-track-to-meet-responsible-gold-principles-by-september-2022-2021-10-14,retrieved_extracted,393,1197785a6c5cbaf411b081df6ce6c2307794d2d5884318b55254236ae7e8ed7d,0,4,,0,,0,,0,earnings_results,1,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0814,7,ambiguous_secondary_review,Sibanye Stillwater,2021,2021-08-26,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-2021-08-26,retrieved_extracted,828,5972df2605ccd001c321b426e40ebf80aa1223d2d429bbac49e8ef8b3297987a,0,6,,0,shooting_death,1,,0,earnings_results;transaction;dividend_rights;exploration_project;commodity_market,5,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0818,7,ambiguous_secondary_review,Sibanye Stillwater Advances Green Metals Strategy With 1Bn Nickelcopper Buy,2021,2021-10-26,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-advances-green-metals-strategy-with-1bn-nickelcopper-buy-2021-10-26,retrieved_extracted,986,f66fa7fec5906cde3107c8bdbc835ed500b0af1cc7bbb3868e4ccc0085263516,0,7,,0,wage,1,,0,earnings_results;production_output;transaction;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0822,7,ambiguous_secondary_review,Sibanye Stillwater Appoints New South African Gold Head,2021,2021-02-04,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-appoints-new-south-african-gold-head-2021-02-04,retrieved_extracted,438,3d64a4485ae2fa98e9287ce8ce7597eb3284eb1bb0e03165d659c2d5eaf780e1,0,5,,0,worker_miner,1,,0,earnings_results,1,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0825,7,ambiguous_secondary_review,Sibanye Stillwater Assessing On Site Green Hydrogen Generation To Power Fuel Cell Mobility,2021,2021-02-18,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-assessing-on-site-green-hydrogen-generation-to-power-fuel-cell-mobility-2021-02-18,retrieved_extracted,990,0c5cc8dc306aa2bfa8cacb0fe5a9593fdacd803b7a5b536e34a5c87b45516e92,0,5,,0,,0,,0,earnings_results;commodity_market,2,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0828,7,ambiguous_secondary_review,Sibanye Stillwater Building Climate Change Resilient Business Froneman,2021,2021-10-27,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-building-climate-change-resilient-business-froneman-2021-10-27,retrieved_extracted,1155,e727cb717fc553361745aea914bff72c46b6d3bae3921b961d2847c6536544de,0,9,,0,,0,,0,earnings_results;production_output;transaction;dividend_rights;exploration_project,5,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0861,7,ambiguous_secondary_review,Sibanye Stillwater Hydrox Holdings Coal Exports To China Make Headlines,2021,2021-02-19,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-hydrox-holdings-coal-exports-to-china-make-headlines-2021-02-19,retrieved_extracted,325,aa7a3952fccfeb807652efce4d6dbc881ab5d516cfa6c0f511aa2e92e2e88082,0,2,,0,,0,,0,earnings_results,1,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0864,7,ambiguous_secondary_review,Sibanye Stillwater In Talks To Buy Brazil Nickel And Copper Assets,2021,2021-10-25,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-in-talks-to-buy-brazil-nickel-and-copper-assets-2021-10-25,retrieved_extracted,650,82a48df3a9ae03f79e99e0cf5e10fe58d7d637e6843e4e5e9439ba3832fd69b8,0,4,,0,worker_miner,1,,0,earnings_results;production_output;funding_debt;transaction;exploration_project,5,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0871,7,ambiguous_secondary_review,Sibanye Stillwater Makes Battery Metals Entry,2021,2021-02-23,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-makes-battery-metals-entry-2021-02-23,retrieved_extracted,791,ccb5812a65e2c06288c65d2a8f731c8c991f3dc8929efa59d6dd2719bb41fac6,0,7,,0,worker_miner,1,,0,earnings_results;production_output;funding_debt;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0872,7,ambiguous_secondary_review,Sibanye Stillwater Makes Battery Metals Entry,2021,2021-03-12,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-makes-battery-metals-entry-2021-03-12,retrieved_extracted,730,46596a671214151da2588a4ff042c18eb39623e37e7edfa30fcf4d3c6a0ba482,0,7,,0,worker_miner,1,,0,earnings_results;production_output;funding_debt;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0882,7,ambiguous_secondary_review,Sibanye Stillwater Prices 12Bn Senior Notes Offering,2021,2021-11-10,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-prices-12bn-senior-notes-offering-2021-11-10,retrieved_extracted,563,e8a4bcb21fe06bf14b6e74f86ce237d3b4ba633e6515faf8fe58cc14a402f045,0,3,,0,worker_miner,1,,0,earnings_results;funding_debt,2,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0884,7,ambiguous_secondary_review,Sibanye Stillwater Provides Full Bursaries To 12 Top Matriculants,2021,2021-02-26,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-provides-full-bursaries-to-12-top-matriculants-2021-02-26,retrieved_extracted,407,ded75a47b05150e9b5371aa7cbc6f1e77caf58f214e2b3008f67189cca6423d9,0,4,,0,worker_miner,1,,0,earnings_results,1,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0885,7,ambiguous_secondary_review,Sibanye Stillwater Pushes Green Metals Strategy With 1Bn Nickelcopper Buy,2021,2021-11-12,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-pushes-green-metals-strategy-with-1bn-nickelcopper-buy-2021-11-12,retrieved_extracted,911,4cea8828b3689eee293c2472bcef8f2b0248ac1a4a59b8e459e6290ed4594dfd,0,7,,0,wage,1,,0,earnings_results;production_output;transaction;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0899,7,ambiguous_secondary_review,Sibanye Stillwater Shoots Lights Out With Super Record Performance,2021,2021-08-26,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-shoots-lights-out-with-super-record-performance-2021-08-26,retrieved_extracted,671,76f07f11de78ffadc4e491d5893c5760efc58e263847b8095065382a0f3886e3,0,2,,0,wage,1,,0,share_price;earnings_results;production_output;funding_debt;dividend_rights;commodity_market,6,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0940,7,ambiguous_secondary_review,Sibanye To Buy Back Up To 5 Of Its Shares,2021,2021-06-01,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-buy-back-up-to-5-of-its-shares-2021-06-01,retrieved_extracted,497,0b8871bd7c463e7a37bf24a1bf177dfedfb348be2abab6f6fa5a1aed17e3f3ad,0,4,,0,worker_miner,1,,0,share_price;earnings_results;funding_debt;transaction;dividend_rights;commodity_market,6,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-1001,7,ambiguous_secondary_review,Silver Is Smart Metal That Fits Sibanye Stillwaters Green Space Froneman,2021,2021-03-31,Engineering News,https://www.engineeringnews.co.za/article/silver-is-smart-metal-that-fits-sibanye-stillwaters-green-space-froneman-2021-03-31,retrieved_extracted,1432,878e4c3f00fedb522f599a6f9f9e862ed3b7b3988a194f2cb6dcbf21ba49c444,0,4,,0,wage,1,,0,earnings_results;production_output;funding_debt;dividend_rights;exploration_project;commodity_market,6,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-1016,7,ambiguous_secondary_review,Sp Revises Outlook To Positive For Sibanye Stillwater,2021,2021-05-31,Engineering News,https://www.engineeringnews.co.za/article/sp-revises-outlook-to-positive-for-sibanye-stillwater-2021-05-31,retrieved_extracted,695,1dbe3e1c97639a92cb5047650f31e1de2a95ba66442ab7ae20e5fc443b372e4c,0,5,,0,worker_miner,1,,0,share_price;earnings_results;funding_debt,3,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0080,7,ambiguous_secondary_review,Sibanye Stillwater Pulls The Plug On 1Bn Brazil Deal After Geotechnical Event,2022,2022-01-24,Daily Maverick,https://www.dailymaverick.co.za/article/2022-01-24-sibanye-stillwater-pulls-the-plug-on-1bn-brazil-deal-after-geotechnical-event/,retrieved_extracted,366,4b276208916ddf32d7345697748bc83dd14794ea215605a5588fa9b0ee2145c1,0,7,,0,,0,,0,share_price;earnings_results;transaction;dividend_rights,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0100,7,ambiguous_secondary_review,Sibanye Ceo Says The Burning Planet Is Driving Companys Green Metals Drive,2022,2022-10-05,Daily Maverick,https://www.dailymaverick.co.za/article/2022-10-05-sibanye-ceo-says-the-burning-planet-is-driving-companys-green-metals-drive/,retrieved_extracted,618,fc1a926b528524af84c7ead9b92e5e890f606118a168cdb44fc2ea69c32cd332,0,6,,0,,0,,0,production_output;transaction;exploration_project,3,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0305,7,ambiguous_secondary_review,Decarbonisation Creating Greatest Investment Opportunity Of Our Lifetime Sibanye Stillwater,2022,2022-03-03,Engineering News,https://www.engineeringnews.co.za/article/decarbonisation-creating-greatest-investment-opportunity-of-our-lifetime-sibanye-stillwater-2022-03-03,retrieved_extracted,1372,4a21df99ad830608126a11155924d137dd6eba9870141421d600f44970c6cf2e,0,10,,0,,0,,0,share_price;earnings_results;dividend_rights;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0306,7,ambiguous_secondary_review,Decarbonisation Creating Greatest Investment Opportunity Of Our Lifetime Sibanye Stillwater,2022,2022-03-18,Engineering News,https://www.engineeringnews.co.za/article/decarbonisation-creating-greatest-investment-opportunity-of-our-lifetime-sibanye-stillwater-2022-03-18,retrieved_extracted,1371,541e7314227ee8cf58cef01bcb23d81ec9d46892d047814f9a5bb171ee750471,0,10,,0,,0,,0,share_price;earnings_results;dividend_rights;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0427,7,ambiguous_secondary_review,Moodys Upgrades Sibanye Stillwaters Credit Rating,2022,2022-05-03,Engineering News,https://www.engineeringnews.co.za/article/moodys-upgrades-sibanye-stillwaters-credit-rating-2022-05-03,retrieved_extracted,453,8b1f6e47d04ae37db7fe687c51366687f84926faaebb07d5211e277f86f12420,0,5,,0,worker_miner,1,,0,share_price;earnings_results;funding_debt;commodity_market,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0547,7,ambiguous_secondary_review,Sibanye Appoints Chief Regional Officers For Americas Southern Africa,2022,2022-05-31,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-chief-regional-officers-for-americas-southern-africa-2022-05-31,retrieved_extracted,631,a968ebb938997b8f064e5c50605225cbc5de625a1f3ade0b82c313b657120356,0,8,,0,,0,,0,earnings_results;exploration_project;commodity_market,3,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0579,7,ambiguous_secondary_review,Sibanye Closes 5M Equity Investment In Keliber,2022,2022-03-17,Engineering News,https://www.engineeringnews.co.za/article/sibanye-closes-5m-equity-investment-in-keliber-2022-03-17,retrieved_extracted,437,7f1cb33206c81edf0eab16541dc4654d59112ed78d3b4e151415d08fa6234d91,0,4,,0,,0,,0,share_price;earnings_results;production_output;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0684,7,ambiguous_secondary_review,Sibanye Heraeus Partner To Bring Green Hydrogen Electrocatalysts To The Market,2022,2022-08-18,Engineering News,https://www.engineeringnews.co.za/article/sibanye-heraeus-partner-to-bring-green-hydrogen-electrocatalysts-to-the-market-2022-08-18,retrieved_extracted,720,224e6e667d01a41993f9c578f6e8e7feb7b654f1a40c5c56300821fcc0b4dfa5,0,6,,0,worker_miner,1,,0,earnings_results;production_output;exploration_project;commodity_market,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0685,7,ambiguous_secondary_review,Sibanye Heraeus Partner To Bring Green Hydrogen Electrocatalysts To The Market,2022,2022-09-02,Engineering News,https://www.engineeringnews.co.za/article/sibanye-heraeus-partner-to-bring-green-hydrogen-electrocatalysts-to-the-market-2022-09-02,retrieved_extracted,720,f7dfd95dcf02c874c4577b5a3e8130d817176f128a6c28089117d479ac7a2b56,0,6,,0,worker_miner,1,,0,earnings_results;production_output;exploration_project;commodity_market,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0693,7,ambiguous_secondary_review,Sibanye Interested In Zambias Mopani Copper Mines Froneman,2022,2022-10-05,Engineering News,https://www.engineeringnews.co.za/article/sibanye-interested-in-zambias-mopani-copper-mines-froneman-2022-10-05,retrieved_extracted,484,a3354d005957a0066686102a50df6cbdaed74b8ebf11ca3782bb1bef2a177978,0,4,,0,,0,,0,earnings_results;production_output;transaction;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0771,7,ambiguous_secondary_review,Sibanye Reveals Maiden Lithium Zinc Resources,2022,2022-03-02,Engineering News,https://www.engineeringnews.co.za/article/sibanye-reveals-maiden-lithium-zinc-resources-2022-03-02,retrieved_extracted,609,c87eced1cf08785782126f500bcb89b52b712f08e0c659c44a25ab16878613b4,0,6,,0,worker_miner,1,,0,earnings_results;production_output;transaction;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0784,7,ambiguous_secondary_review,Sibanye Says New Us Act Offers Opportunities,2022,2022-08-26,Engineering News,https://www.engineeringnews.co.za/article/sibanye-says-new-us-act-offers-opportunities-2022-08-26,retrieved_extracted,512,942c38c2ad43214bf84d68f177c410ac3a34db759f5812f242887589e68aaa8d,0,6,,0,,0,,0,earnings_results;production_output;exploration_project,3,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0797,7,ambiguous_secondary_review,Sibanye Sees Possible Further Opportunities In Growing Battery Metals Sector,2022,2022-09-16,Engineering News,https://www.engineeringnews.co.za/article/sibanye-sees-possible-further-opportunities-in-growing-battery-metals-sector-2022-09-16,retrieved_extracted,1070,4aecf1697d19c081cbddb547f7ae662324ba7fa694636fb87b564e401f9b6c8a,0,7,,0,worker_miner,1,,0,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,6,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0798,7,ambiguous_secondary_review,Sibanye Sees Possible Further Opportunities In Growing Battery Metals Sector,2022,2022-09-30,Engineering News,https://www.engineeringnews.co.za/article/sibanye-sees-possible-further-opportunities-in-growing-battery-metals-sector-2022-09-30,retrieved_extracted,951,b752b930dbb0b7a8d3bf1de64028157f8a12335cf3b4aac54b6a4757ff350446,0,7,,0,worker_miner,1,,0,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,6,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0810,7,ambiguous_secondary_review,Sibanye Starts Building 359M Lithium Hydroxide Refinery In Finland,2022,2022-11-28,Engineering News,https://www.engineeringnews.co.za/article/sibanye-starts-building-359m-lithium-hydroxide-refinery-in-finland-2022-11-28,retrieved_extracted,1209,010d5412a037034cf1d9b2af4f32a20422750b9f547f7707cfa392c65d7dc375,0,10,,0,,0,,0,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,7,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0964,7,ambiguous_secondary_review,Sibanye Ups Shareholding In Keliber To Nearly 85,2022,2022-10-03,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ups-shareholding-in-keliber-to-nearly-85-2022-10-03,retrieved_extracted,536,af37ea72c7bf7c30757234932e66cb74dd075d4530093769552239ea1fbd850c,0,5,,0,,0,,0,share_price;earnings_results;production_output;funding_debt;exploration_project;commodity_market,6,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-1049,7,ambiguous_secondary_review,Unprecedented Flooding Erodes Road To Sibanyes Stillwater Mine,2022,2022-06-14,Engineering News,https://www.engineeringnews.co.za/article/unprecedented-flooding-erodes-road-to-sibanyes-stillwater-mine-2022-06-14,retrieved_extracted,533,363e08492df3b248f37e05bf610a4824ccb04d30912958e6313c60fa124b55d5,0,4,,0,worker_miner,1,,0,earnings_results,1,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0108,7,ambiguous_secondary_review,Sibanye Stillwater Inks Deal To Buy Power From Sas Largest Private Wind Farm To Be Built Near De Aar,2023,2023-05-29,Daily Maverick,https://www.dailymaverick.co.za/article/2023-05-29-sibanye-stillwater-inks-deal-to-buy-power-from-sas-largest-private-wind-farm-to-be-built-near-de-aar/,retrieved_extracted,709,3e5a0bed4582d0af9086d2fa219cae9e8be8244a6f6f832e5ef5120082b1d718,0,10,,0,,0,,0,earnings_results;production_output;funding_debt;transaction;exploration_project,5,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0110,7,ambiguous_secondary_review,Surface Raids Increase While Sibanye Beats Back Underground Crime,2023,2023-09-04,Daily Maverick,https://www.dailymaverick.co.za/article/2023-09-04-surface-raids-increase-while-sibanye-beats-back-underground-crime/,retrieved_extracted,505,111db643db2769b702cb53d3829003f40f171d42d5ec2a5c0d6392baaceb6518,0,3,,0,worker_miner,1,,0,earnings_results;production_output,2,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0296,7,ambiguous_secondary_review,Changes At Anglo The Jse Sibanye Make Headlines,2023,2023-06-02,Engineering News,https://www.engineeringnews.co.za/article/changes-at-anglo-the-jse-sibanye-make-headlines-2023-06-02,retrieved_extracted,326,ee5c978c7d6114b3bd2b07c681bd8b51ed17e9fa92a81fb3e7f973498322a058,0,2,,0,,0,,0,earnings_results;exploration_project,2,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0339,7,ambiguous_secondary_review,Glencore Sibanye Stillwater Exploration Investment Make Headlines,2023,2023-05-11,Engineering News,https://www.engineeringnews.co.za/article/glencore-sibanye-stillwater-exploration-investment-make-headlines-2023-05-11,retrieved_extracted,334,2fea6cf950208dbd67dcb9422c293536647828861ccbc9b1e1c0103d574d79d0,0,2,,0,,0,,0,earnings_results;exploration_project,2,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0359,7,ambiguous_secondary_review,Green Hydrogen Given Huge Boost As Heraeus Sibanye Attain Iridium Thrifting Breakthrough,2023,2023-11-14,Engineering News,https://www.engineeringnews.co.za/article/green-hydrogen-given-huge-boost-as-heraeus-sibanye-attain-iridium-thrifting-breakthrough-2023-11-14,retrieved_extracted,1041,760712a957132e914b60bc7ab9c704ebdf1aadddaa322ce4fe96fb968a6fc72f,0,4,,0,,0,,0,earnings_results;production_output;exploration_project,3,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0380,7,ambiguous_secondary_review,Job Losses At Beatrix 4 Shaft Kloof 1 Plant Minimisedsibanye Stillwater Reports,2023,2023-03-09,Engineering News,https://www.engineeringnews.co.za/article/job-losses-at-beatrix-4-shaft-kloof-1-plant-minimisedsibanye-stillwater-reports-2023-03-09,retrieved_extracted,619,ed18541c03a8ae6f499f9536e8eb624594131e1359c0ee8f4fbd06969c22ee65,0,4,,0,,0,,0,earnings_results;exploration_project,2,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0514,7,ambiguous_secondary_review,Renewables Now Critical Part Of Metal Mining Thinking Says Sibanye Stillwater,2023,2023-11-14,Engineering News,https://www.engineeringnews.co.za/article/renewables-now-critical-part-of-metal-mining-thinking-says-sibanye-stillwater-2023-11-14,retrieved_extracted,732,b745366f09faae673bdf126a9d92099bfd03785df587e76d8b448ff6a13b7ebe,0,7,,0,,0,,0,share_price;earnings_results;funding_debt;transaction;exploration_project,5,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0530,7,ambiguous_secondary_review,Sibanye Achieves Joint First Place In 2023 Sdti Research Report,2023,2023-08-23,Engineering News,https://www.engineeringnews.co.za/article/sibanye-achieves-joint-first-place-in-2023-sdti-research-report-2023-08-23,retrieved_extracted,518,6033a0868a5c75af22bb87457223aa144a7651b4ed60499666bc09289ab0ba5c,0,5,,0,,0,,0,earnings_results;exploration_project,2,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0542,7,ambiguous_secondary_review,Sibanye Announces Maiden Lithium Reserve Of 196000 T,2023,2023-02-17,Engineering News,https://www.engineeringnews.co.za/article/sibanye-announces-maiden-lithium-reserve-of-196000-t-2023-02-17,retrieved_extracted,626,d33dbdec690563fbc59e602a8005881034acd40b27162d1125bce172649f93a0,0,6,,0,worker_miner,1,,0,earnings_results;production_output;exploration_project,3,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0550,7,ambiguous_secondary_review,Sibanye Appoints New Evp For Us Pgms Operations Announces Other Management Changes,2023,2023-08-29,Engineering News,https://www.engineeringnews.co.za/article/sibanye-appoints-new-evp-for-us-pgms-operations-announces-other-management-changes-2023-08-29,retrieved_extracted,515,50c24e38e2544dfce310cbbc4365941beb2b8d5cd13ab2acb26cc4ce1c91373d,0,4,,0,,0,,0,earnings_results;exploration_project,2,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0572,7,ambiguous_secondary_review,Sibanye Cements Lithium Expansion With Keliber Foundation Stone Laying,2023,2023-05-11,Engineering News,https://www.engineeringnews.co.za/article/sibanye-cements-lithium-expansion-with-keliber-foundation-stone-laying-2023-05-11,retrieved_extracted,525,9d2729e0f445da3b49413b1ba4a831b8d0d28433b8b9079c3b093c9adc07035f,0,6,,0,,0,,0,earnings_results;funding_debt;dividend_rights;exploration_project,4,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0576,7,ambiguous_secondary_review,Sibanye Ceo Says Zambias Mopani Copper Mines Investment Not Onerous,2023,2023-10-05,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-says-zambias-mopani-copper-mines-investment-not-onerous-2023-10-05,retrieved_extracted,666,c21aa6b70b63fe6c8330fd39005eeebf4e84c80ccc99bab1401a6c1107ca3824,0,6,,0,wage,1,,0,earnings_results;production_output;funding_debt;transaction;dividend_rights,5,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0578,7,ambiguous_secondary_review,Sibanye Ceo Warns Of Platinum Mining Job Losses As Price Plummets,2023,2023-10-04,Engineering News,https://www.engineeringnews.co.za/article/sibanye-ceo-warns-of-platinum-mining-job-losses-as-price-plummets-2023-10-04,retrieved_extracted,645,1185d402fbb05e29e940dfa16ed832a476b32e5446471729da844b4ff1740b64,0,4,,0,worker_miner,1,,0,earnings_results;production_output,2,Signals are insufficient for a defensible secondary-queue decision.,,,
SEC-MEDIA-0583,7,ambiguous_secondary_review,Sibanye Concludes Consultations With Labour Over Kloof 4 Restructuring,2023,2023-12-01,Engineering News,https://www.engineeringnews.co.za/article/sibanye-concludes-consultations-with-labour-over-kloof-4-restructuring-2023-12-01,retrieved_extracted,622,98896525f426f5adf79eef69803013d23fc2c567f608c0c78804027adecfcc5d,0,5,,0,,0,,0,earnings_results;exploration_project,2,Signals are insufficient for a defensible secondary-queue decision.,,,
